id,name,city_id,pincode,latitude,longitude,phone_no,status,user_id,default_image_file_name,default_image_content_type,default_image_file_size,default_image_updated_at,address,areahop_id,neighborhood,state,website,business_email
5248,"US Pizza",1,560001,12.976594,77.599271,"080 3232 5558",1,0,NULL,NULL,NULL,NULL,"Beereshwara Shopping Complex, Raghavendra Circle, Horamavu Road,_Rammurthy Nagar, Bangalore",6ae7b9a5-066670bf-bae6a8-1458539473,"Ramamurthy Nagar",Karnataka,www.uspizza.in,NULL
5249,"Domino's Pizza",1,560023,12.975743,77.558578,"080 2339 1056",1,0,NULL,NULL,NULL,NULL,"1st Floor, Above Foodworld, 40, Attiguppe, Chandra Layout, Bangalore",f6ad6bfa-e636f4d3-7cd1f4-1458539473,"Chandra Layout",Karnataka,NULL,NULL
5251,"Fusion Lounge",1,560001,12.976594,77.599271,"080 4114 2912",1,0,NULL,NULL,NULL,NULL,"185, 2nd Floor, Above Pizza Corner,Dena Complex, Brigade Road Bangalore",ca512031-2fef1f2c-78603e-1458539473,"Brigade Road",Karnataka,NULL,NULL
5255,"Kynkyny Art Gallery",1,560001,12.976594,77.599271,"080 4092 6202",1,0,NULL,NULL,NULL,NULL,"No. 104, Embassy Square, No.148, Infantry Road, Opposite to Commissioner Office, Bangalore",8005df8f-be9c7914-eb691f-1458539474,"Infantry Road",Karnataka,http://www.kynkyny.com/,
5256,"City Bar - MG Road",1,560001,12.972404,77.596952,"080 4171 6359",1,0,NULL,NULL,NULL,NULL,"86, Ground Floor, Oak Shot Place, MG Road",6c105bee-453375aa-c9f5b1-1458541353,"MG Road",Karnataka,NULL,NULL
5257,"Windmills Craftworks",1,560048,12.985359,77.708126,"0888 023 3322",1,0,NULL,NULL,NULL,NULL,"331, 5B Road, EPIP Zone, Next to L&T infotech, Whitefield",60ae936c-6402e6af-ab96ce-1458541353,Whitefield,Karnataka,NULL,NULL
5258,"Jalsa - Banashankari",1,560037,12.956629,77.704682,"080 4229 7555",1,0,NULL,NULL,NULL,NULL,"942, 21st Main Road, Next to BDA Complex, Above ICICI Bank, Banashankari Stage II",74386ddf-0b3084f6-f0e291-1458541353,Banashankari,Karnataka,NULL,NULL
5259,Kudla,1,560001,12.976594,77.599271,"080 2847 8811",1,0,NULL,NULL,NULL,NULL,"198, BB Enclave, Above Cafe Coffee Day, Hunasemaranahalli, New Airport Road, International Airport",289b3cea-dec9c079-8903e3-1458541354,"Bangalore International Airport",Karnataka,NULL,NULL
5260,"Coffee On Canvas",1,560034,12.924812,77.633711,"080 4121 3101",1,0,NULL,NULL,NULL,NULL,"12th Main, Near Hotel Maharaja Signal, 84, 1st Cross Road, 4th Block East, Koramangala",16050f27-37d0cd03-f2e4f2-1458541354,Koramangala,Karnataka,coffeeoncanvas.com,NULL
5261,Koshy's,1,560001,12.974623,77.601508,"080 2221 3793",1,0,NULL,NULL,NULL,NULL,"39, St. Marks Road",38990c84-67236e38-b88769-1458541354,"St Marks Road",Karnataka,NULL,NULL
5262,Toscano,1,560001,12.971854,77.596268,"080 4173 8800",1,0,NULL,NULL,NULL,NULL,"The Collection - U.B. City, Level II, Concord Block, 24, Vittal Mallya Road",869ae846-849da604-482f4f-1458541354,"Vittal Mallya Road",Karnataka,www.toscano.co.in,lijo@toscano.co.in
5263,Toscano,1,560001,12.976594,77.599271,"080 4155 8423",1,0,NULL,NULL,NULL,NULL,"7th Cross,1st Block, Ashoka Pillar Road, Near Madhavan Park Circle, Jayanagar",2fea4b16-93c23bf2-1eaf7b-1458541355,Jayanagar,Karnataka,www.toscano.co.in,restaurantservicejn@toscano.co.in
5264,Toscano,1,560001,12.976594,77.599271,"080 2593 9224",1,0,NULL,NULL,NULL,NULL,"Whitefield Forum Value Mall 2nd Floor, Whitefield Main Road,  Whitefield",f212c4f9-baf0eb35-e276c0-1458541355,Whitefield,Karnataka,www.toscano.co.in,rajan@toscano.co.in
5265,Bangaliana,1,560001,12.927923,77.627108,"0888 005 5085",1,0,NULL,NULL,NULL,NULL,"7th Block, Opp HDFC Bank, Koramangala",1e4b1b06-7f354816-b4019d-1458541355,Koramangala,Karnataka,www.bangaliana.co.in,fishnsweets@gmail.com
5266,Bangaliana,1,560001,12.976594,77.599271,"0888 005 5085",1,0,NULL,NULL,NULL,NULL,"8 Arekere Gate, Bannerghatta Road, (opp Rose garden Apt)",d7925418-b85a8e6e-825560-1458541355,Bannerghatta,Karnataka,www.bangaliana.co.in,fishnsweets@gmail.com
5267,Bangaliana,1,,12.924701,77.668761,"0888 005 5085",1,0,NULL,NULL,NULL,NULL,"2633, 27th Main, 13th Cross, 1st Sector, Liss Arcade, HSR Layout",1406e0a7-bc219fa7-02861e-1458541355,"HSR Layout",Karnataka,www.bangaliana.co.in,fishnsweets@gmail.com
5269,"The Fatty Bao",1,560008,12.969799,77.646117,"080 4411 4499",1,0,NULL,NULL,NULL,NULL,"610,3rd Floor,12th A Main Road, off 80 feet Road, HAL 2nd Stage, Indira Nagar",475f333c-a47bb3c1-7931be-1458541356,Indiranagar,Karnataka,NULL,NULL
5270,"Toit Brewpub",1,560038,12.985708,77.648149,"090197 13388",1,0,NULL,NULL,NULL,NULL,"62, 100 Feet Road, Near KFC Restaurant, Indiranagar",a366719f-5c7c29c4-9f8e6e-1458541356,Indiranagar,Karnataka,toit.in/,NULL
5271,"Visvesvaraya Industrial and Technological Museum - Kasturba Road",1,560001,12.974625,77.599401,"080 2286 6200",1,0,NULL,NULL,NULL,NULL,"P. B. No. 5216, Kasturba Road, Beside  State Government Museum",7880359d-a2c5e41f-5e551b-1458541356,"Kasturba Road",Karnataka,www.vismuseum.gov.in/,vitmuseum@gmail.com
5272,"Green Theory",1,560025,12.968333,77.602916,"080 4166 3836",1,0,NULL,NULL,NULL,NULL,"15,Convent Road,Richmond Town",57074522-d30806e9-afa27a-1458541356,"Richmond Town",Karnataka,NULL,NULL
5273,"US Pizza",1,,12.930061,77.578331,"080 3294 9966",1,0,NULL,NULL,NULL,NULL,"525/58, South End, B Cross, 28th Main Road, 9th Block,Jayanagar",6e302e21-a1e09f16-c7e9b3-1458541356,Jayanagar,Karnataka,uspizza.in/,NULL
5274,"US Pizza",1,,12.849049,77.657640,"080 4954 0195",1,0,NULL,NULL,NULL,NULL,"SJR Equinox, Opposite Velankani Gate 3, Electronic City",97cd35f8-549d723a-509863-1458541356,"Electronic City",Karnataka,uspizza.in/,NULL
5275,"US Pizza",1,,12.985652,77.672364,"080 3192 9988",1,0,NULL,NULL,NULL,NULL,"78, B K Plaza,Kaggadasapura Main Road, Vignan Nagar",251975eb-e698df77-d57ca3-1458541356,Kaggadasapura,Karnataka,www.uspizza.in,NULL
5276,"US Pizza",1,,12.927376,77.679276,"080 4902 9512",1,0,NULL,NULL,NULL,NULL,"5th Floor, Bangalore Central, Outer Ring Road, Bellandur",925fa462-a675c322-95f151-1458541356,Bellandur,Karnataka,uspizza.in/,NULL
5277,"US Pizza",1,560001,12.976594,77.599271,"080 3232 5558",1,0,NULL,NULL,NULL,NULL,"Beereshwara Shopping Complex, Raghavendra Circle, Horamavu Road, Rammurthy Nagar",f69dce78-fde6fd42-abe7c9-1458541357,"Ramamurthy Nagar",Karnataka,www.uspizza.in,NULL
5278,"Domino's Pizza",1,560023,12.975743,77.558578,"080 2339 1056",1,0,NULL,NULL,NULL,NULL,"1st Floor, Above Foodworld, 40, Attiguppe, Chandra Layout",f9099fd0-4e203ff4-2eebcf-1458541357,"Chandra Layout",Karnataka,NULL,NULL
5279,Karavalli,1,560025,12.966216,77.606800,"080 6660 4545",1,0,NULL,NULL,NULL,NULL,"66, Ground Floor,The Gateway Hotel",907d2247-12a8b67f-c64a7d-1458541357,"Gateway Road",Karnataka,NULL,NULL
5280,"Fusion Lounge",1,560001,12.973621,77.607513,"080 4114 2912",1,0,NULL,NULL,NULL,NULL,"185, 2nd Floor, Above Pizza Corner,Dena Complex, Brigade Road",40803992-5a132c9a-d636d7-1458541357,"Brigade Road",Karnataka,NULL,NULL
5282,"Arbor Brewing Company",1,560025,12.968957,77.606293,"080501 44477",1,0,NULL,NULL,NULL,NULL,"8, 3rd Floor, Allied Grande Plaza, Diagonally Opposite Garuda Mall, Magrath Road, Brigade Road",881ba39a-32886444-cde4da-1458541358,"Brigade Road",Karnataka,www.arborbrewing.com/,NULL
5283,"Sultans Of Spice",1,560095,12.936915,77.640726,"080 4343 1800",1,0,NULL,NULL,NULL,NULL,"No. 60, Jyothi Nivas College Road, Koramangala 5th Bock",57a2bbba-945492f4-539939-1458541358,Koramangala,Karnataka,NULL,NULL
5284,"Kynkyny Art Gallery",1,560001,12.976594,77.599271,"080 4092 6202",1,0,NULL,NULL,NULL,NULL,"No. 104, Embassy Square, No.148, Infantry Road, Opposite to Commissioner Office",f444c5ca-9f5615e7-565a10-1458541358,"Infantry Road",Karnataka,http://www.kynkyny.com/,
5285,"Olive Beach - Ashok Nagar",1,560025,12.966216,77.606800,"080 4112 8400",1,0,NULL,NULL,NULL,NULL,", Bangalore,  560025",7327e374-2afb3088-569ee9-1458543308,"Ashok Nagar",Karnataka,NULL,NULL
5286,Swensen's,1,560001,12.912106,77.637918,"080 4965 3522",1,0,NULL,NULL,NULL,NULL,"28, 4th Sector, Opposite BDA Complex, HSR Layout",e8e64fef-43c6cfcc-787977-1458543308,"HSR Layout",Karnataka,www.swensens.com/,
5287,Swensen's,1,560001,12.976594,77.599271,"080 4965 3541",1,0,NULL,NULL,NULL,NULL,"Upper Ground Floor, Mantri Square, Sampige Road,Malleshwaram",58ab845e-b55f8da5-a24ac2-1458543308,Malleswaram,Karnataka,www.swensens.com/,
5288,Swensen's,1,560001,12.976594,77.599271,"080 4965 3543",1,0,NULL,NULL,NULL,NULL,"2nd Floor, Phoenix Market City Mall, Whitefield",88d1f596-023029e7-76ffec-1458543308,Whitefield,Karnataka,www.swensens.com/,
5289,Swensen's,1,560001,12.911176,77.585658,"080 4965 2176",1,0,NULL,NULL,NULL,NULL,"Near RV Dental College, JP Nagar",14437506-ec974a4b-ea4c6f-1458543309,"JP Nagar",Karnataka,www.swensens.com/,
5290,Swensen's,1,560001,12.976594,77.599271,"080 4965 3566",1,0,NULL,NULL,NULL,NULL,"6 & 7, G Block, 60 Feet Road, Sahakara Nagar",de8006c3-d1a8985f-0d3ff7-1458543309,"Sahakara Nagar",Karnataka,www.swensens.com/,
5291,Swensen's,1,560001,12.927622,77.627301,"080 4965 3254",1,0,NULL,NULL,NULL,NULL,"421, Ground Floor, 6th Block",66c5bc16-e4036d39-cbccb7-1458543309,Koramangala,Karnataka,www.swensens.com,
5292,Swensen's,1,560001,12.976594,77.599271,"080 4965 2428",1,0,NULL,NULL,NULL,NULL,"5M-403, 5th Main, 2nd Block, Hennur Road, HRBR Layout,Banaswadi",917cd5f4-a66642ea-86f713-1458543309,Banaswadi,Karnataka,www.swensens.com/,
5293,"The Hole In The Wall Cafe",1,560047,12.935137,77.624600,"080 4094 9490",1,0,NULL,NULL,NULL,NULL,"4, 8th Main Road, Koramangala 4th Block",4220d998-f7a4fb36-0571dc-1458543310,Koramangala,Karnataka,NULL,NULL
5294,Nagarjuna,1,560025,12.949782,77.592294,"080 2559 2233",1,0,NULL,NULL,NULL,NULL,"44/1, Residency Road, Beside Galaxy Theatre, Shanti Nagar",afee6802-e784ffb7-ee19f7-1458543310,"Shanti Nagar",Karnataka,NULL,NULL
5295,Nagarjuna,1,,12.974832,77.644926,"080 4280 0900",1,0,NULL,NULL,NULL,NULL,"195, Double Road,Indiranagar",ac5c7f02-45482c78-0113c8-1458543310,Indiranagar,Karnataka,NULL,NULL
5296,Nagarjuna,1,,12.933646,77.624681,"080 4965 2741",1,0,NULL,NULL,NULL,NULL,"138, 5th Block, 1st Cross, KHB Colony",6eec6f8d-ab073f78-ae5fef-1458543310,Koramangala,Karnataka,NULL,NULL
5297,Nagarjuna,1,,12.810580,77.586573,"080 4965 3045",1,0,NULL,NULL,NULL,NULL,"174/1, Bannerghatta Main Road",5d201559-20dd82a8-416b06-1458543310,Bannerghatta,Karnataka,NULL,NULL
5298,Nagarjuna,1,,12.933086,77.579077,"080 4965 3019",1,0,NULL,NULL,NULL,NULL,"21/22, 22nd Cross, 3rd Block, Jayanagar",d34f7746-9ccf1a69-f979d7-1458543310,Jayanagar,Karnataka,NULL,NULL
5299,Matteo,1,560001,12.975646,77.602275,"080 4333 6000",1,0,NULL,NULL,NULL,NULL,"2, Church Street",6c06b997-9e117302-2a835d-1458543310,"Church Street",Karnataka,,
5300,Matteo,1,560001,12.965549,77.594293,"080 2521 1612",1,0,NULL,NULL,NULL,NULL,"3rd Stage, Double Road, Indiranagar",cdcbf3ad-b72a11a3-2357d6-1458543310,Indiranagar,Karnataka,,
5302,Prost,1,560035,12.900932,77.707246,"080 2553 4989",1,0,NULL,NULL,NULL,NULL,"749, 10th Main, 80 Feet Road, 4th Block, Near Maharaja Hotel, Koramangala",7054ad56-6267c373-cdaf78-1458543311,Koramangala,Karnataka,www.prost.in/,NULL
5303,"La Casa",1,560035,12.904802,77.682107,"080 6453 5930",1,0,NULL,NULL,NULL,NULL,"15, Amruta Engineering College Road, Off Sarjapur Road, Kasavanahalli, Near Lake Shore Homes",2b86ee68-69abddc5-12e8e7-1458543311,Kasavanahalli,Karnataka,NULL,NULL
5304,"La Casa",1,560001,12.976594,77.599271,"080 2245 4613",1,0,NULL,NULL,NULL,NULL,"774, 33rd Cross, 10th Main, 4th Block, Jayanagar",acf6eadc-14367fdd-52f535-1458543311,Jayanagar,Karnataka,NULL,NULL
5305,"La Casa",1,560001,13.028005,77.639971,"080 4208 4201",1,0,NULL,NULL,NULL,NULL,"5C/5D, Outer Ring Road, Near Girias Showroom, 5th Cross, 2nd Block, Kalyan Nagar",618101e3-3edbc98e-a282ba-1458543312,"Kalyan Nagar",Karnataka,NULL,NULL
5306,"Barbeque Nation",1,560066,12.987758,77.734370,"080 6060 0000",1,0,NULL,NULL,NULL,NULL,"1st Floor, Ascendas Park Square Mall, ITPL Main Rd",6baf3fa6-b09b1cef-e0b2fe-1458543414,Whitefield,Karnataka,NULL,NULL
5307,"Barbeque Nation",1,560001,12.910491,77.585717,"080 6060 0000",1,0,NULL,NULL,NULL,NULL,"67, 15th Cross, 6th B Main, JP Nagar",696e40ac-a9e4f5a3-9f16b5-1458543415,"JP Nagar",Karnataka,NULL,NULL
5308,"Barbeque Nation",1,560001,12.976594,77.599271,"080 6060 0000",1,0,NULL,NULL,NULL,NULL,"4005, HAL 2nd Stage, 100 Feet Road, Indiranagar",baa3e35e-6682165d-5e3099-1458543415,Indiranagar,Karnataka,NULL,NULL
5309,"Barbeque Nation",1,560001,12.927923,77.627108,"080 6060 0000",1,0,NULL,NULL,NULL,NULL,"86, 1st Cross, 1st Block",566f4ee1-855d76b8-7e8f52-1458543415,Koramangala,Karnataka,NULL,NULL
5310,"Barbeque Nation",1,560001,13.028005,77.639971,"080 6060 0000",1,0,NULL,NULL,NULL,NULL,"30, 3rd Floor, B.R.Plaza, 4th Cross, CMR Road, HRBR Layout, Kalyan Nagar",e064dd14-6b481e6f-e9c7c8-1458543416,"Kalyan Nagar",Karnataka,NULL,NULL
5311,"Barbeque Nation",1,560001,12.976595,77.626715,"080 6060 0000",1,0,NULL,NULL,NULL,NULL,"1/4, Ground Floor, Lido Mall, Swami Vivekananda Road, Ulsoor",7e25b0e2-639224fe-e62a46-1458543416,Ulsoor,Karnataka,NULL,NULL
5312,"Barbeque Nation",1,560001,12.976594,77.599271,"080 6060 0000",1,0,NULL,NULL,NULL,NULL,"94, Neeladri Nagar, 14th Cross Neeladri Main Road, Doddathogur, Electronic City",90ce4676-d8a42273-3a848e-1458543416,"Electronic City",Karnataka,NULL,NULL
5313,"Barbeque Nation",1,560001,12.976594,77.599271,"080 6060 0000",1,0,NULL,NULL,NULL,NULL,"Ground Floor, Westgate Mall, Dr Rajkumar Road, 4M Block, Rajajinagar",66316e0b-aa46a859-bc99fb-1458543417,Rajajinagar,Karnataka,NULL,NULL
5315,"The Egg Factory",1,560001,12.972192,77.601137,"080 4211 0041",1,0,NULL,NULL,NULL,NULL,"29, Ground Floor, Whitehouse, Opposite SBI Bank, St. Marks Road",97b3081a-f1c3ee2e-f9d393-1458543417,"St Marks Road",Karnataka,NULL,NULL
5316,"The Egg Factory",1,560001,12.976594,77.599271,"080 4094 6913",1,0,NULL,NULL,NULL,NULL,"6th Cross, 5th Main, 60 Feet Road, 5th Block",8fa55c06-d6a24871-7bc016-1458543418,Koramangala,Karnataka,NULL,NULL
5317,"The Egg Factory",1,560001,13.036848,77.566041,"080 2341 5221",1,0,NULL,NULL,NULL,NULL,"7, Ground Floor, 80 Feet Road, RMV 2nd Stage, New BEL Road",89e0f79c-56b41343-6acbbc-1458543418,"New BEL Road",Karnataka,NULL,NULL
5318,"The Egg Factory",1,,12.969799,77.749946,"080 4128 9056",1,0,NULL,NULL,NULL,NULL,"120-A3, 3rd Road, Ground Floor, Santosh Tower, EPIP Area, Whitefield",5cd2a797-7a1b9a14-19fb4f-1458543418,Whitefield,Karnataka,NULL,NULL
5319,"The Egg Factory",1,,12.905729,77.588292,"080 4012 4848",1,0,NULL,NULL,NULL,NULL,"288, Ground Floor, Opposite HP Petrol Pump, 15th Cross, 18th Main, 5th Phase, JP Nagar",4f8a1235-f1d52dea-553162-1458543418,"JP Nagar",Karnataka,NULL,NULL
5320,"TGI Friday's",1,560076,12.914251,77.599886,"080 6708 0290",1,0,NULL,NULL,NULL,NULL,"Royal Meenakshi Mall, 4th floor, Bannerghatta Road, Hulimavu",9dc20f08-fea4b47c-043d66-1458543418,Bannerghatta,Karnataka,NULL,NULL
5321,"TGI Friday's",1,560001,12.976594,77.599271,"080 2530 7301",1,0,NULL,NULL,NULL,NULL,"1st Floor, Lido Mall, Ulsoor",6a7bca96-8aa1a220-684c96-1458543418,Ulsoor,Karnataka,NULL,NULL
5322,"Amoeba Sports Bar",1,560001,12.975399,77.602986,"080 2559 4631",1,0,NULL,NULL,NULL,NULL,"22, Amoeba Complex, Church Street",eee490e2-44f5a81a-a9f622-1458543419,"Church Street",Karnataka,NULL,NULL
5323,"Amoeba Sports Bar",1,560001,12.976594,77.599271,"080 2802 6528",1,0,NULL,NULL,NULL,NULL,"Ascendas Park Square, Third Floor, ITPL, Whitefield",dd821c95-4d411e00-10d20a-1458543419,Whitefield,Karnataka,NULL,NULL
5324,"Amoeba Sports Bar",1,560001,12.976594,77.599271,"080 2245 3357",1,0,NULL,NULL,NULL,NULL,"22nd Cross, 3rd Block, Jayanagar",b092fb0a-3df52182-2d2ed9-1458543419,Jayanagar,Karnataka,NULL,NULL
5325,"Amoeba Sports Bar",1,560001,12.976594,77.599271,"080 2266 7141",1,0,NULL,NULL,NULL,NULL,"Mantri Square, Sampige Road, Malleshwaram",9c306273-8cefaf3d-20084e-1458543419,Malleswaram,Karnataka,NULL,NULL
5326,"Amoeba Sports Bar",1,,12.914251,77.599886,"080 2512 5123",1,0,NULL,NULL,NULL,NULL,"Royal Meenakshi Mall, Hulimavu,Bannerghatta Road",bb02028a-3cb66de1-d65adc-1458543420,Bannerghatta,Karnataka,NULL,NULL
5327,"Amoeba Sports Bar",1,,12.987812,77.767290,,1,0,NULL,NULL,NULL,NULL,"Phoenix Market City Mall, Whitefield",c4f6ab09-79d1b349-84fe33-1458543420,Whitefield,Karnataka,NULL,NULL
5328,"Tadka Singh",1,560038,12.971892,77.641155,"+91 767612 1212",1,0,www.areahop.com_tadka_singh.JPG,image/jpeg,551476,"2016-05-23 13:28:45","538, CMH Road, Opp. Metro Station, Indiranagar",1211f3f2-6e46d77f-7b64b3-1458543420,Indiranagar,Karnataka,,
5329,"Tadka Singh",1,566095,12.935215,77.619960,"+91 8088121212",1,0,www.areahop.com_tadka_singh.JPG,image/jpeg,551476,"2016-05-23 13:33:20","146, 5th Block, Beside Nova Speciality Hospital",e33a29b1-5404ce8b-c5a584-1458543420,Koramangala,Karnataka,,
5330,"Tadka Singh",1,560001,12.975667,77.602209,"080 4965 2889",1,0,www.areahop.com_tadka_singh.JPG,image/jpeg,551476,"2016-05-23 13:35:19","16, Church Street",abbeaa1a-dca8a300-d5802b-1458543420,"Church Street",Karnataka,,
5331,"Kobe Sizzlers",1,560038,12.978172,77.642634,"080 6560 0873",1,0,NULL,NULL,NULL,NULL,"516, Krishvi Aspire, CMH Road, Indiranagar 1st stage",ce3c6e62-23388751-6419b0-1458543420,Indiranagar,Karnataka,NULL,NULL
5332,"Kobe Sizzlers",1,560001,12.969761,77.613398,"080 6560 0872",1,0,NULL,NULL,NULL,NULL,"3th Floor, Garuda Mall, Magrath Road",af46ee8c-86a0f531-120210-1458543420,"Magrath Road",Karnataka,NULL,NULL
5333,"Kobe Sizzlers",1,560001,12.976594,77.599271,"080 6560 0874",1,0,NULL,NULL,NULL,NULL,"Upper Ground Floor, Orion Mall, Malleshwaram",c358560d-f732fd9d-daf780-1458543421,Malleswaram,Karnataka,NULL,NULL
5334,"Kobe Sizzlers",1,560001,12.976594,77.599271,"080 4170 5607",1,0,NULL,NULL,NULL,NULL,"10, Near Java City 1st Cross, 5th A Block",95bf67a0-7ba03452-fa9abf-1458543421,Koramangala,Karnataka,NULL,NULL
5339,Lazeez,1,560001,12.976594,77.599271,"080 4121 7034",1,0,NULL,NULL,NULL,NULL,"480, 1st A Cross, 5th Block",f7f3867d-449f2d61-64f0d6-1458621638,Koramangala,Karnataka,www.lazeezrestaurant.in,lazeezbangalore@gmail.com
5340,Lazeez,1,560001,12.927923,77.627108,"080 4965 3003",1,0,NULL,NULL,NULL,NULL,"939, 6th Main, 1st Block",eedbd96f-420f1641-3d127a-1458621638,Koramangala,Karnataka,www.lazeezrestaurant.in/,lazeezbangalore@gmail.com
5341,"Lazeez Express",1,560001,12.933720,77.615905,"080 4965 2877",1,0,NULL,NULL,NULL,NULL,"50/1, JNC College Road, 5th Block",80bb494e-2287a90f-37ae3f-1458621638,Koramangala,Karnataka,www.lazeezrestaurant.in/,lazeezbangalore@gmail.com
5342,"Lazeez Express",1,560001,12.976594,77.599271,"080 4965 3184",1,0,NULL,NULL,NULL,NULL,"948, 16th Main, 7th Cross, Mico layout, 2nd Stage, BTM",ad711b51-ebebf50f-d58e15-1458621639,"BTM Layout",Karnataka,www.lazeezrestaurant.in/,lazeezbangalore@gmail.com
5343,"Jalsa - Marathahalli",1,560001,12.976594,77.599271,"080 3242 5757",1,0,NULL,NULL,NULL,NULL,"25/7 Next To Grand Mall, Outer Ring Road, Doddanakundi, Marathahalli",18f3e746-84f2a1e0-09fa16-1458623758,Marathahalli,Karnataka,,
5344,Khansama,1,560001,12.971599,77.594563,"080 4111 4499",1,0,NULL,NULL,NULL,NULL,"2nd Floor, UB City Mall, Vittal Mallya Road, Bengaluru",ca634033-894e0172-0e9b2b-1458623758,"Vittal Mallya Road",Karnataka,www.khansama.net/,NULL
5345,Anjappar,1,560001,12.976594,77.599271,"080 2553 4477",1,0,NULL,NULL,NULL,NULL,"4, 17th Main, Near BDA Complex, 100 Feet Road, 4th Block",7d21cd2c-3ed04b44-a23d16-1458623759,Koramangala,Karnataka,NULL,NULL
5346,Anjappar,1,560001,12.976594,77.599271,"080 4965 2571",1,0,NULL,NULL,NULL,NULL,"54, 3rd Main Road, Defence Colony, 100 Feet Road",ba884d3e-bbd1dcb6-97068d-1458623759,Indiranagar,Karnataka,NULL,NULL
5347,Anjappar,1,560001,12.976594,77.599271,"080 4965 3140",1,0,NULL,NULL,NULL,NULL,"25/26, Sector 6, BDA Complex, HSR Layout",182d5f64-6f73544d-648dd0-1458623759,"HSR Layout",Karnataka,NULL,NULL
5350,"Monkey Bar",1,560001,12.976594,77.599271,"080 4965 3443",1,0,NULL,NULL,NULL,NULL,"610, 12th Main, Off 80 Feet Road (Opposite SBI Bank), Indiranagar",79ca5153-c820e630-c62073-1458623760,Indiranagar,Karnataka,mobar.in/,NULL
5351,"Kabab Studio",1,560001,12.976594,77.599271,"080 4965 2716",1,0,NULL,NULL,NULL,NULL,"Coraltree, 16, MLA Layout, RT Nagar",8aed3add-81089a41-67ebec-1458623760,"RT Nagar",Karnataka,NULL,NULL
5352,"Cafe Noir",1,560001,12.971132,77.597251,"080 4098 2050",1,0,NULL,NULL,NULL,NULL,"2nd Floor, UB City, Vittal Mallya Road,",f56bb947-6ae95f0e-0dc320-1458623760,"Lavelle Road",Karnataka,cafenoir.co.in/,NULL
5353,"Cafe Noir",1,560001,12.976594,77.599271,"080 2268 2140",1,0,NULL,NULL,NULL,NULL,"Food Court Area, Orion Mall, Brigade Gateway, Dr. Rajkumar Road, Malleshwaram",e1989afd-03f3b690-70211e-1458623761,Malleswaram,Karnataka,www.cafenoir.co.in,NULL
5354,"Cafe Noir",1,,12.987812,77.767290,"080 4965 2811",1,0,NULL,NULL,NULL,NULL,"Ground Floor, Phoenix Market City Mall,Whitefield",6a23154e-f0cc4c57-ac1eba-1458623761,Whitefield,Karnataka,cafenoir.co.in/,NULL
5355,"Cafe Noir",1,,13.204492,77.707690,"080 6678 4899",1,0,NULL,NULL,NULL,NULL,"Devanahalli, Bangalore International Airport, International Airport",4c65ea86-e9566330-84c119-1458623761,"Bangalore International Airport",Karnataka,www.cafenoir.co.in,NULL
5356,"Bangalore Golf Club - High Grounds",1,560001,12.990242,77.585722,"080 4666 1876",1,0,NULL,NULL,NULL,NULL,"2, Sankey Road, High Grounds",9fbfa71e-c71952e2-e17f1b-1458623761,"High Grounds",Karnataka,http://www.bgc1876.com/,bgc1876@gmail.com
5357,Raaga,1,560038,12.978764,77.646666,"080 2525 2189",1,0,NULL,NULL,NULL,NULL,"3, Near HDFC Bank, CMH Road, Indiranagar",c262e856-d07c2228-f2373c-1458623761,Indiranagar,Karnataka,www.raagarestaurant.in/,NULL
5358,"Ice - Vivanta by Taj",1,560001,13.173706,77.882680,"080666 04444",1,0,NULL,NULL,NULL,NULL,"Vivanta By Taj, 41/3, MG Road, Bangalore",a9c08e99-dcc2c0e6-78180f-1458623761,"Ashok Nagar",Karnataka,www.vivantabytaj.com/mgroad-bangalore/.../ice-Bar.html,NULL
5359,"Cafe Mozaic - Vivanta By Taj",1,560001,12.976594,77.599271,"080666 04444",1,0,NULL,NULL,NULL,NULL,"Vivanta By Taj, 41/3, MG Road, Bangalore",35186d02-1b7dd57d-007c1b-1458623762,"Ashok Nagar",Karnataka,www.vivantabytaj.com/mgroad-bangalore/.../ice-Bar.html,NULL
